seats,passengers,payload,airline_id,origin_airport_id,dest_airport_id
0,0,33000,20108,12758,12402
0,0,28565,20108,12807,10299
0,0,924000,20108,12982,12173
0,0,1053000,20108,12986,13303
0,0,468000,20108,13180,13303
0,0,61930,20108,13196,10299
0,0,114260,20108,13196,10299
0,0,936000,20108,13303,10575
0,0,936000,20108,13303,11888
0,0,936000,20108,13303,12693
0,0,936000,20108,13303,12986
0,0,117000,20108,13303,14012
0,0,585000,20108,13303,14210
0,0,585000,20108,13303,14739
0,0,1755000,20108,13303,14843
0,0,792000,20108,13830,12173
0,0,340615,20108,13873,10299
0,0,314215,20108,13873,10299
0,0,28565,20108,13873,13196
0,0,495440,20108,13970,10299
0,0,257085,20108,13970,10299
0,0,234000,20108,14012,13303
0,0,819000,20108,14030,13303
0,0,1521000,20108,14210,13303
0,0,216755,20108,14485,10299
0,0,171390,20108,14485,10299
0,0,30965,20108,14709,10299
0,0,402545,20108,14709,10754
0,0,1638000,20108,14739,13303
0,0,351000,20108,14843,13303
0,0,117000,20108,14843,14012
0,0,117000,20108,14843,14210
0,0,1170000,20108,14843,14739
0,0,154825,20108,15478,10299
28,2,7700,20342,11036,15236
28,3,7700,20342,11245,15236
32,12,8800,20342,11630,12141
32,15,8800,20342,12141,11630
28,1,7700,20342,15236,11036
28,3,7700,20342,15236,11245
95,52,19000,20226,16390,13467
5,0,1000,20226,16390,13467
10,0,2000,20226,16390,13467
30,8,6000,20226,16390,15406
20,0,4000,20226,16390,15406
90,47,18000,20226,13467,16390
30,0,6000,20226,13467,16390
5,0,1000,20226,13467,14863
35,0,7000,20226,13467,14863
2,0,500,20226,13467,14863
10,0,2000,20226,13467,14863
150,70,30000,20226,13467,15406
70,0,14000,20226,13467,15406
6,0,1500,20226,13467,15406
5,0,1000,20226,14863,16390
5,1,1000,20226,14863,13467
35,0,7000,20226,14863,13467
2,0,500,20226,14863,13467
15,4,3000,20226,15406,16390
15,0,3000,20226,15406,16390
140,69,28000,20226,15406,13467
2,1,500,20226,15406,13467
45,0,9000,20226,15406,13467
6,3,1260,20322,11053,11336
9,9,1950,20322,11053,11336
6,0,1260,20322,11053,11336
36,9,7800,20322,11053,11336
6,3,1260,20322,11336,11053
27,17,5850,20322,11336,11053
6,0,1260,20322,11336,11336
84,17,17640,20322,11336,12653
54,8,11700,20322,11336,12653
78,28,16380,20322,11336,12671
72,21,15600,20322,11336,12671
9,9,1950,20322,11336,12671
18,11,3780,20322,11336,12720
300,46,63000,20322,11336,12737
54,10,11700,20322,11336,12737
156,36,32760,20322,11336,12755
243,47,52650,20322,11336,12755
12,2,2520,20322,11336,15293
63,18,13650,20322,11336,15293
9,0,1950,20322,12653,11053
84,33,17640,20322,12653,11336
36,1,7800,20322,12653,11336
18,3,3780,20322,12653,12671
36,9,7800,20322,12653,12671
48,5,10080,20322,12653,12755
18,0,3900,20322,12653,12755
78,29,16380,20322,12671,11336
99,16,21450,20322,12671,11336
6,2,1260,20322,12671,11336
9,5,1950,20322,12671,11336
18,10,3780,20322,12671,12653
9,0,1950,20322,12671,12653
9,2,1950,20322,12671,12720
66,27,13860,20322,12671,12755
18,4,3900,20322,12671,12755
27,0,5850,20322,12671,12755
9,9,1950,20322,12671,15293
24,11,5040,20322,12720,11336
9,5,1950,20322,12720,11336
12,2,2520,20322,12720,12671
6,2,1260,20322,12720,12755
6,0,1260,20322,12737,11053
294,57,61740,20322,12737,11336
45,0,9750,20322,12737,11336
12,2,2520,20322,12737,11336
6,6,1260,20322,12737,15293
9,0,1950,20322,12737,15293
12,6,2520,20322,12737,15293
9,9,1950,20322,12755,11053
132,49,27720,20322,12755,11336
198,56,42900,20322,12755,11336
48,18,10080,20322,12755,12653
36,6,7800,20322,12755,12653
60,14,12600,20322,12755,12671
54,9,11700,20322,12755,12671
24,7,5040,20322,12755,12720
12,2,2520,20322,12755,12737
9,0,1950,20322,12755,13467
9,2,1950,20322,14119,11336
9,1,1950,20322,14273,14119
6,0,1260,20322,15293,11336
18,3,3900,20322,15293,11336
6,0,1260,20322,15293,11336
45,25,9750,20322,15293,11336
9,9,1950,20322,15293,12671
12,0,2520,20322,15293,12737
9,0,1950,20322,15293,14273
0,0,426780,20007,10135,10821
0,0,426780,20007,10135,11298
0,0,213390,20007,10135,14747
8,0,961800,20007,10299,10299
0,0,302108,20007,10299,10299
0,0,1442700,20007,10299,10994
24,0,11060700,20007,10299,11193
0,0,2114756,20007,10299,12217
0,0,8175300,20007,10299,12478
0,0,3847200,20007,10299,12892
0,0,1503408,20007,10299,12892
0,0,8175300,20007,10299,13303
56,0,16831500,20007,10299,13930
494,0,6188310,20007,10397,11193
0,0,213390,20007,10529,10821
0,0,6188310,20007,10529,14057
0,0,426780,20007,10529,14576
0,0,4694580,20007,10721,11193
0,0,640170,20007,10821,10135
0,0,213390,20007,10821,10529
243,0,162000,20007,10821,10821
0,0,4694580,20007,10821,11193
470,152,480900,20007,10821,12892
0,0,6401700,20007,10821,13303
0,0,5974920,20007,10821,13487
0,0,6401700,20007,10821,14533
0,0,6401700,20007,10821,15304
0,0,7213500,20007,10994,10299
0,0,480900,20007,10994,13587
0,0,8175300,20007,10994,14004
0,0,213390,20007,11003,11193
0,0,3200850,20007,11057,11193
0,0,961800,20007,11193,10299
494,0,6401700,20007,11193,10397
0,0,4694580,20007,11193,10721
0,0,4694580,20007,11193,10821
0,0,480900,20007,11193,10994
0,0,213390,20007,11193,11003
0,0,3841020,20007,11193,11193
0,0,961800,20007,11193,11193
0,0,7041870,20007,11193,11292
741,0,1707120,20007,11193,11298
0,0,853560,20007,11193,11433
0,0,4054410,20007,11193,11540
247,0,4267800,20007,11193,11618
741,0,1920510,20007,11193,11995
247,0,7255260,20007,11193,12266
0,0,640170,20007,11193,12478
0,0,4907970,20007,11193,13204
0,0,213390,20007,11193,13230
0,0,213390,20007,11193,13295
0,0,9602550,20007,11193,13303
0,0,961800,20007,11193,13303
0,0,213390,20007,11193,13342
0,0,213390,20007,11193,13495
3458,0,7682040,20007,11193,13930
0,0,6401700,20007,11193,14057
0,0,11096280,20007,11193,14107
0,0,5974920,20007,11193,14512
0,0,213390,20007,11193,14576
0,0,426780,20007,11193,14683
0,0,12590010,20007,11193,14716
0,0,640170,20007,11193,14771
0,0,426780,20007,11193,14869
0,0,426780,20007,11193,15016
0,0,9389160,20007,11193,15304
0,0,426780,20007,11193,13788
102,0,213390,20007,11259,12478
102,0,213390,20007,11259,12892
0,0,853560,20007,11292,11193
0,0,426780,20007,11298,10135
0,0,1442700,20007,11298,10299
0,0,426780,20007,11298,11193
741,0,1493730,20007,11298,11540
0,0,1923600,20007,11298,12892
0,0,640170,20007,11433,11193
741,0,5334750,20007,11540,11193
0,0,426780,20007,11540,11540
240,0,162000,20007,11540,14122
247,0,4054410,20007,11618,11193
741,0,1920510,20007,11995,11193
741,0,1920510,20007,11995,14524
243,241,162000,20007,11996,14831
0,0,213390,20007,12173,12173
0,0,2987460,20007,12173,13891
0,0,3200850,20007,12173,14533
0,0,2114756,20007,12217,13303
0,0,3366300,20007,12263,10994
0,0,6401700,20007,12266,10821
494,0,7682040,20007,12266,11193
243,4,162000,20007,12266,11996
8,0,480900,20007,12266,12173
227,0,162000,20007,12266,12266
247,0,853560,20007,12266,13495
940,0,961800,20007,12266,13587
0,0,6401700,20007,12266,14533
0,0,10098900,20007,12478,10299
0,0,1442700,20007,12478,10994
0,0,640170,20007,12478,11193
102,0,213390,20007,12478,11259
0,0,961800,20007,12478,12173
0,0,480900,20007,12478,13303
0,0,2885400,20007,12478,13930
470,0,480900,20007,12892,10821
0,0,213390,20007,12892,11193
102,4,213390,20007,12892,11259
0,0,3847200,20007,12892,12173
470,0,480900,20007,12892,12266
0,0,480900,20007,12892,12478
0,0,961800,20007,12892,12892
470,0,480900,20007,12892,13891
0,0,1442700,20007,12892,14057
0,0,1510540,20007,12892,14057
470,166,480900,20007,12892,14307
0,0,480900,20007,12892,14747
0,0,853560,20007,12892,14771
0,0,9137100,20007,12892,14771
0,0,480900,20007,12917,11193
0,0,4694580,20007,13204,11193
470,0,480900,20007,13204,13303
0,0,213390,20007,13204,13303
0,0,213390,20007,13230,11193
0,0,213390,20007,13295,14869
0,0,6401700,20007,13303,10821
0,0,6828480,20007,13303,11193
0,0,961800,20007,13303,11193
0,0,480900,20007,13303,11375
0,0,6401700,20007,13303,12266
0,0,480900,20007,13303,12266
0,0,4328100,20007,13303,12478
0,0,853560,20007,13303,13303
0,0,480900,20007,13303,13360
0,0,480900,20007,13303,13587
0,0,480900,20007,13303,13930
0,0,3841020,20007,13303,15304
0,0,213390,20007,13303,13788
0,0,213390,20007,13342,11193
0,0,213390,20007,13342,13342
0,0,480900,20007,13360,13303
0,0,5974920,20007,13487,11193
0,0,213390,20007,13495,11193
494,0,1280340,20007,13495,12266
0,0,480900,20007,13587,14004
0,0,3200850,20007,13891,12173
470,0,480900,20007,13891,12892
0,0,6401700,20007,13891,13303
0,0,213390,20007,13891,13891
3211,0,7041870,20007,13930,11193
0,0,3366300,20007,13930,11298
0,0,2885400,20007,13930,12173
0,0,961800,20007,13930,12478
0,0,6732600,20007,13930,12892
0,0,480900,20007,13930,13303
8,0,480900,20007,13930,13360
0,0,961800,20007,13930,13930
247,0,426780,20007,13930,14512
0,0,480900,20007,14004,10299
0,0,10098900,20007,14004,10994
0,0,2885400,20007,14004,12263
0,0,480900,20007,14057,10299
0,0,906324,20007,14057,10299
0,0,6401700,20007,14057,11193
0,0,6401700,20007,14057,14107
102,0,213390,20007,14100,11259
0,0,11096280,20007,14107,11193
470,0,480900,20007,14107,12892
470,444,480900,20007,14107,13204
0,0,5974920,20007,14107,14512
0,0,426780,20007,14107,14533
0,0,4694580,20007,14107,14679
240,0,162000,20007,14122,10821
470,0,480900,20007,14307,12892
0,0,6401700,20007,14512,11193
0,0,640170,20007,14512,14512
0,0,2774070,20007,14512,14533
0,0,2774070,20007,14512,14716
0,0,3414240,20007,14512,15304
741,0,1920510,20007,14524,11995
0,0,6401700,20007,14533,10821
0,0,3200850,20007,14533,12173
0,0,6401700,20007,14533,12266
0,0,3200850,20007,14533,14853
0,0,213390,20007,14576,10529
0,0,426780,20007,14576,11193
0,0,4694580,20007,14679,14107
0,0,213390,20007,14679,14679
0,0,213390,20007,14683,11193
0,0,213390,20007,14683,11298
0,0,6188310,20007,14716,10529
0,0,12590010,20007,14716,11193
0,0,213390,20007,14716,14057
0,0,213390,20007,14747,11193
0,0,1442700,20007,14747,12173
0,0,853560,20007,14771,11193
0,0,1066950,20007,14771,12892
0,0,961800,20007,14771,14771
243,0,162000,20007,14831,11996
0,0,6401700,20007,14853,11193
0,0,640170,20007,14869,11193
0,0,426780,20007,15016,11193
102,49,213390,20007,15016,14100
0,0,6401700,20007,15304,10821
0,0,6188310,20007,15304,11193
0,0,426780,20007,15304,13303
0,0,3414240,20007,15304,14512
0,0,6401700,20007,15304,14716
0,0,426780,20007,15304,15304
0,0,213390,20007,15304,13788
0,0,426780,20007,13788,13303
0,0,213390,20007,13788,15304
0,0,3847200,20007,10292,13303
0,0,5289900,20007,10299,12115
0,0,1442700,20007,10299,12143
0,0,906324,20007,10299,12143
0,0,5289900,20007,10299,12277
0,0,480900,20007,10299,12710
0,0,7213500,20007,10299,13694
0,0,480900,20007,10299,13744
0,0,20678700,20007,10711,13303
0,0,4809000,20007,10994,15129
0,0,3847200,20007,11193,10752
0,0,1442700,20007,11193,12277
0,0,426780,20007,11193,12986
0,0,6401700,20007,11193,13891
8,0,480900,20007,11193,14843
0,0,213390,20007,11193,16128
102,0,213390,20007,11259,16232
0,0,6401700,20007,11292,13891
0,0,2400480,20007,11874,12217
0,0,5289900,20007,12115,10299
0,0,3366300,20007,12125,12917
40,0,10579800,20007,12143,10299
0,0,3583699,20007,12143,10299
0,0,1923600,20007,12173,10244
8,0,1923600,20007,12173,14955
0,0,5770800,20007,12173,15092
0,0,480900,20007,12187,12125
0,0,480900,20007,12217,12125
0,0,2093795,20007,12217,13113
0,0,1200240,20007,12217,13252
0,0,1200240,20007,12217,16477
0,0,2394958,20007,12217,15018
0,0,480900,20007,12266,12125
40,0,10579800,20007,12277,10299
0,0,6251700,20007,12277,12892
102,0,213390,20007,12478,14843
0,0,480900,20007,12892,12277
0,0,12022500,20007,12892,13744
102,5,213390,20007,12892,14228
0,0,1923600,20007,12917,12125
0,0,426780,20007,12986,11193
0,0,7213500,20007,12986,13303
0,0,1208432,20007,12986,13303
0,0,480900,20007,13113,12217
0,0,4741756,20007,13113,12217
0,0,2404500,20007,13252,13303
0,0,2885400,20007,13303,10292
0,0,2090796,20007,13303,10292
0,0,21640500,20007,13303,10711
0,0,480900,20007,13303,11625
0,0,2416864,20007,13303,11625
0,0,1923600,20007,13303,12010
0,0,2885400,20007,13303,12986
0,0,480900,20007,13303,13113
0,0,6732600,20007,13303,13166
0,0,1442700,20007,13303,13514
0,0,2392905,20007,13303,14717
0,0,1923600,20007,13303,15018
0,0,6251700,20007,13303,15455
0,0,2114756,20007,13303,15455
0,0,8656200,20007,13303,15567
0,0,2718972,20007,13303,15567
0,0,480900,20007,13303,16257
0,0,480900,20007,13303,16286
0,0,1442700,20007,13694,10299
0,0,9137100,20007,13694,14004
0,0,6251700,20007,13744,10299
0,0,3366300,20007,13744,12892
0,0,3200850,20007,13891,11057
0,0,3200850,20007,13891,11193
0,0,2774070,20007,13891,14512
0,0,426780,20007,13891,14716
0,0,3200850,20007,13891,14853
0,0,1442700,20007,13930,12277
0,0,480900,20007,13930,16232
0,0,3847200,20007,14004,13694
0,0,961800,20007,14057,12143
0,0,604216,20007,14057,12143
102,67,213390,20007,14228,12892
0,0,10098900,20007,14309,10299
0,0,4809000,20007,14309,12892
0,0,3200850,20007,14512,13891
0,0,3200850,20007,14716,13891
0,0,2404500,20007,14717,13303
0,0,6042160,20007,14717,13303
0,0,6251700,20007,14771,12277
0,0,2885400,20007,14771,13744
8,0,480900,20007,14843,12266
102,0,213390,20007,14843,12478
8,0,1442700,20007,14955,12143
0,0,480900,20007,14955,12277
0,0,3366300,20007,15129,10994
0,0,1442700,20007,15129,12478
0,0,16350600,20007,15455,13303
0,0,2114756,20007,15455,13303
0,0,1442700,20007,15567,13303
0,0,6251700,20007,15872,10299
0,0,426780,20007,16128,11193
0,0,480900,20007,16232,10299
102,0,213390,20007,16232,15016
0,0,9618000,20190,10299,11193
0,0,480900,20190,10299,12478
0,0,1923600,20190,10299,13303
0,0,1213280,20190,11003,11193
0,0,1213280,20190,11003,13198
0,0,1213280,20190,11193,11003
0,0,1744090,20190,11193,11292
0,0,75830,20190,11193,11433
0,0,1592430,20190,11193,13342
0,0,75830,20190,11193,14683
0,0,1364940,20190,11193,14869
0,0,1668260,20190,11193,15016
0,0,1364940,20190,11292,11193
0,0,303320,20190,11292,14869
0,0,480900,20190,12478,11193
0,0,1213280,20190,13198,11003
0,0,75830,20190,13198,11193
0,0,75830,20190,13295,11193
0,0,1516600,20190,13295,14869
0,0,1923600,20190,13303,11193
0,0,1668260,20190,13342,11193
0,0,151660,20190,13871,11193
0,0,1516600,20190,13871,15016
0,0,151660,20190,14683,11193
0,0,1592430,20190,14869,11193
0,0,1592430,20190,14869,13295
0,0,1516600,20190,15016,11193
0,0,1668260,20190,15016,13871
0,0,17793300,20190,11193,10480
0,0,2885400,20190,11193,12277
0,0,379150,20190,11193,16078
0,0,75830,20190,11193,16232
0,0,12503400,20190,12143,10299
0,0,9137100,20190,12143,11193
0,0,11060700,20190,12143,12892
0,0,11060700,20190,12892,12938
0,0,1592430,20190,13342,16232
0,0,379150,20190,16078,11193
0,0,1668260,20190,16232,13342
0,0,281334,20100,10299,10299
0,0,8651908,20100,10299,11193
0,0,12699082,20100,10299,11193
0,0,815849,20100,10299,12478
0,0,4967700,20100,10299,12892
0,0,3292435,20100,10299,12892
0,0,4249407,20100,11193,10299
0,0,4768671,20100,11193,10299
0,0,562668,20100,11193,11193
0,0,1078967,20100,11193,12173
0,0,261045,20100,11193,12892
0,0,1334575,20100,11193,13303
0,0,1103034,20100,11193,13930
0,0,906324,20100,11193,13930
0,0,779920,20100,12478,11193
0,0,1206058,20100,12892,10299
0,0,1028035,20100,12892,11193
0,0,280953,20100,12892,13587
0,0,1056513,20100,13303,11193
0,0,280953,20100,13587,12892
0,0,256645,20100,13930,10299
0,0,890743,20100,13930,10299
0,0,224872,20100,10299,12143
0,0,4253543,20100,10299,12143
0,0,2423611,20100,10299,12277
0,0,2052413,20100,10299,12277
0,0,1833791,20100,10299,13744
0,0,288585,20100,10299,13744
0,0,2009486,20100,11193,12277
0,0,4813967,20100,11193,12277
0,0,1207782,20100,11193,12938
0,0,1898410,20100,11193,13744
0,0,2622473,20100,11193,13744
0,0,2692294,20100,12143,10299
0,0,7061386,20100,12143,10299
0,0,1078967,20100,12173,15092
0,0,2845813,20100,12277,10299
0,0,3199297,20100,12277,10299
0,0,2111352,20100,12892,12277
0,0,953133,20100,12892,12277
0,0,1464503,20100,12892,13744
0,0,259843,20100,12892,14309
0,0,602303,20100,12892,14309
0,0,1078248,20100,13694,11193
0,0,4348035,20100,13694,11193
0,0,4953344,20100,13744,10299
0,0,293700,20100,13744,10299
0,0,384594,20100,13930,12277
0,0,3572690,20100,14309,10299
0,0,4907192,20100,14309,10299
0,0,1179215,20100,14309,12892
15,4,3003,22010,10591,13796
4,1,801,22010,10721,12651
4,2,801,22010,12010,12323
4,2,801,22010,12323,16267
27,9,5405,22010,12651,14100
7,2,1401,22010,12651,14633
10,1,2002,22010,12889,16268
7,2,1401,22010,12892,16050
4,1,801,22010,13495,16085
15,4,3003,22010,13796,12889
17,8,3403,22010,14100,12651
4,1,801,22010,15246,13495
4,3,801,22010,16267,11066
4,3,801,22010,16267,14100
4,2,801,22010,16267,14122
4,3,801,22010,16267,15167
9,1,2200,20336,10139,12268
9,0,3400,20336,10139,12268
16,5,4400,20336,10139,13806
64,27,17600,20336,10139,13970
9,0,4500,20336,10139,13970
117,38,44200,20336,10139,13970
18,9,4400,20336,10139,14485
48,17,13200,20336,10139,14804
126,53,47600,20336,10139,14804
8,1,2200,20336,10139,14804
9,1,3400,20336,10139,14804
9,4,3400,20336,10139,15861
9,0,4500,20336,10184,10754
9,0,4500,20336,10184,11630
9,1,4500,20336,10225,10396
153,64,57800,20336,10225,10396
19,13,4500,20336,10225,10396
144,40,72000,20336,10225,10754
450,125,170000,20336,10225,10754
0,0,33000,20336,10225,10754
114,22,27000,20336,10225,10754
27,5,10200,20336,10225,10754
38,0,9000,20336,10225,11630
38,25,9000,20336,10225,13767
9,0,4500,20336,10225,13970
57,45,13500,20336,10225,13970
19,0,4500,20336,10225,14125
6,0,1350,20336,10241,10304
96,56,21600,20336,10241,10551
18,11,6800,20336,10241,10551
24,8,5400,20336,10241,12709
18,3,4050,20336,10241,12855
6,2,1350,20336,10241,14627
36,7,8100,20336,10241,15257
19,18,4500,20336,10247,10775
18,0,9000,20336,10247,11630
57,28,13500,20336,10247,11630
19,0,4500,20336,10247,13873
19,18,4500,20336,10247,14125
38,0,9000,20336,10247,14709
162,0,81000,20336,10299,10304
0,0,88000,20336,10299,10304
0,0,5500,20336,10299,10551
0,0,5500,20336,10299,11630
54,0,27000,20336,10299,12807
0,0,115500,20336,10299,12807
0,0,5500,20336,10299,13196
18,0,9000,20336,10299,14895
0,0,11000,20336,10299,14895
36,0,18000,20336,10299,15478
0,0,38500,20336,10299,15478
117,0,58500,20336,10304,10299
0,0,71500,20336,10304,10299
48,34,10800,20336,10304,10313
45,14,17000,20336,10304,10313
30,13,6750,20336,10304,10551
9,0,4500,20336,10304,10551
63,43,23800,20336,10304,10551
19,6,4500,20336,10304,10551
63,36,23800,20336,10304,10551
96,29,21600,20336,10304,10996
24,0,5400,20336,10304,10996
54,15,12150,20336,10304,11028
45,12,17000,20336,10304,11028
12,2,2700,20336,10304,11028
18,0,9000,20336,10304,11630
0,0,11000,20336,10304,11630
186,48,41850,20336,10304,12087
108,44,40800,20336,10304,12087
90,15,20250,20336,10304,12676
72,19,27200,20336,10304,12676
9,8,3400,20336,10304,12709
222,44,49950,20336,10304,12719
324,138,122400,20336,10304,12719
6,4,1350,20336,10304,12719
54,8,20400,20336,10304,12719
9,0,4500,20336,10304,12807
0,0,5500,20336,10304,12807
54,34,20400,20336,10304,12807
6,2,1350,20336,10304,14234
12,2,2700,20336,10304,14493
9,0,3400,20336,10304,14493
144,10,32400,20336,10304,14627
126,19,47600,20336,10304,14627
84,22,18900,20336,10304,14816
81,7,30600,20336,10304,14816
42,4,9450,20336,10304,14880
12,1,2700,20336,10304,14987
6,0,1350,20336,10304,15257
54,13,12150,20336,10313,10304
36,3,13600,20336,10313,10304
9,6,3400,20336,10313,11844
27,13,10200,20336,10313,12087
18,4,4050,20336,10313,12676
63,19,23800,20336,10313,12676
18,7,4050,20336,10313,14816
27,7,10200,20336,10313,14816
54,35,27000,20336,10396,10225
144,58,54400,20336,10396,10225
19,12,4500,20336,10396,10225
27,8,13500,20336,10396,10754
396,110,149600,20336,10396,10754
57,9,13500,20336,10396,10754
19,18,4500,20336,10396,11630
19,2,4500,20336,10396,13767
19,14,4500,20336,10396,13942
54,25,12150,20336,10405,10551
18,11,6800,20336,10405,10551
6,0,1350,20336,10405,12831
30,11,6750,20336,10405,13770
9,5,3400,20336,10405,13770
6,4,1350,20336,10416,10551
12,2,2700,20336,10416,11550
27,9,10200,20336,10416,11550
6,0,1350,20336,10416,11550
18,3,4050,20336,10416,12769
9,1,3400,20336,10416,12769
18,14,4050,20336,10416,12769
54,10,12150,20336,10416,12807
45,7,17000,20336,10416,12807
42,0,9450,20336,10416,12807
12,3,2700,20336,10416,13369
24,8,5400,20336,10416,13434
6,0,1350,20336,10416,13434
6,4,1350,20336,10416,14234
6,0,1350,20336,10416,14718
9,8,3400,20336,10416,14718
63,24,23800,20336,10416,15085
9,0,3400,20336,10416,15554
9,9,3400,20336,10416,15554
90,24,20250,20336,10551,10241
9,0,3400,20336,10551,10241
0,0,5500,20336,10551,10299
30,18,6750,20336,10551,10304
99,51,37400,20336,10551,10304
6,1,1350,20336,10551,10304
54,28,20400,20336,10551,10304
60,18,13500,20336,10551,10405
18,9,6800,20336,10551,10405
24,15,5400,20336,10551,11227
189,131,71400,20336,10551,11227
9,4,3400,20336,10551,11227
108,49,24300,20336,10551,11492
38,11,9000,20336,10551,11844
24,3,5400,20336,10551,11952
36,10,13600,20336,10551,11952
225,117,85000,20336,10551,12195
6,0,1350,20336,10551,12195
60,27,13500,20336,10551,12708
117,82,44200,20336,10551,12708
132,36,29700,20336,10551,12709
18,18,6800,20336,10551,12709
66,43,14850,20336,10551,12719
189,129,71400,20336,10551,12719
18,9,6800,20336,10551,12719
48,26,10800,20336,10551,12779
342,213,129200,20336,10551,12779
27,22,10200,20336,10551,12779
18,3,4050,20336,10551,12807
81,42,30600,20336,10551,12807
12,1,2700,20336,10551,12807
9,8,3400,20336,10551,12807
66,33,14850,20336,10551,12831
9,6,3400,20336,10551,12831
42,14,9450,20336,10551,12851
90,67,34000,20336,10551,12851
6,0,1350,20336,10551,12851
78,35,17550,20336,10551,12853
225,160,85000,20336,10551,12853
84,29,18900,20336,10551,12855
84,24,18900,20336,10551,13369
216,91,81600,20336,10551,13369
6,0,1350,20336,10551,13369
12,2,2700,20336,10551,13434
36,6,13600,20336,10551,13434
198,89,74800,20336,10551,13579
30,9,6750,20336,10551,13710
36,27,13600,20336,10551,13710
66,23,14850,20336,10551,13770
27,22,10200,20336,10551,13770
36,16,8100,20336,10551,13894
108,60,40800,20336,10551,13894
18,4,4050,20336,10551,14130
12,4,2700,20336,10551,14234
189,139,71400,20336,10551,14234
6,0,1350,20336,10551,14282
9,2,3400,20336,10551,14282
72,35,16200,20336,10551,14627
81,47,30600,20336,10551,14627
9,4,3400,20336,10551,14627
171,84,64600,20336,10551,14718
174,86,39150,20336,10551,15257
18,8,6800,20336,10551,15257
9,0,3400,20336,10551,15257
6,4,1350,20336,10551,15282
252,125,95200,20336,10551,15554
48,16,10800,20336,10551,15798
9,8,3400,20336,10551,15798
156,58,35100,20336,10551,15862
117,63,44200,20336,10551,15862
6,1,1350,20336,10551,15862
80,25,22000,20336,10640,11411
36,13,13600,20336,10640,11411
112,17,30800,20336,10640,13970
45,20,17000,20336,10640,13970
9,0,2200,20336,10640,13970
45,9,17000,20336,10640,13970
17,6,4400,20336,10640,14485
9,8,3400,20336,10640,14485
8,0,2200,20336,10640,15785
54,22,20400,20336,10640,15785
8,3,2200,20336,10640,15785
9,5,3400,20336,10640,15785
99,33,49500,20336,10754,10225
468,139,176800,20336,10754,10225
0,0,33000,20336,10754,10225
133,18,31500,20336,10754,10225
18,2,6800,20336,10754,10225
19,0,4500,20336,10754,10247
72,37,36000,20336,10754,10396
387,136,146200,20336,10754,10396
57,9,13500,20336,10754,10396
38,0,9000,20336,10754,10775
9,0,4500,20336,10754,11630
19,0,4500,20336,10754,11844
81,35,40500,20336,10754,13767
180,86,68000,20336,10754,13767
19,0,4500,20336,10754,13767
27,17,10200,20336,10754,13767
9,4,4500,20336,10754,14102
9,3,3400,20336,10754,14102
19,0,4500,20336,10754,14102
126,57,63000,20336,10754,14125
270,76,102000,20336,10754,14125
38,18,9000,20336,10754,14125
9,0,3400,20336,10754,14125
9,0,4500,20336,10754,14709
18,11,6800,20336,10754,14709
19,0,4500,20336,10754,14709
19,18,4500,20336,10775,10247
57,2,13500,20336,10775,10754
126,57,63000,20336,10775,11630
57,26,13500,20336,10775,11630
27,16,13500,20336,10775,11833
57,27,13500,20336,10775,13767
171,54,85500,20336,10775,14709
9,3,3400,20336,10775,14709
95,13,22500,20336,10775,14709
108,23,24300,20336,10996,10304
24,6,5400,20336,10996,10304
12,2,2700,20336,10996,11028
6,0,1350,20336,10996,11028
6,0,1350,20336,10996,14880
42,17,9450,20336,11028,10304
27,2,10200,20336,11028,10304
6,2,1350,20336,11028,10304
12,2,2700,20336,11028,10996
6,1,1350,20336,11028,10996
6,1,1350,20336,11028,12719
6,0,1350,20336,11028,14493
18,4,6800,20336,11028,14493
24,3,5400,20336,11028,14880
6,0,1350,20336,11028,14987
42,20,9450,20336,11227,10551
180,92,68000,20336,11227,10551
9,4,3400,20336,11227,10551
90,42,34000,20336,11227,12779
9,2,3400,20336,11227,12779
18,9,6800,20336,11227,13894
6,1,1350,20336,11227,14130
48,11,13200,20336,11411,10640
18,6,6800,20336,11411,10640
8,2,2200,20336,11411,10640
18,3,6800,20336,11411,10640
88,31,24200,20336,11411,13970
45,5,17000,20336,11411,13970
60,32,13500,20336,11492,10551
63,23,23800,20336,11492,10551
24,11,5400,20336,11492,12853
6,0,1350,20336,11492,15798
54,19,12150,20336,11492,15862
9,4,3400,20336,11492,15862
24,20,5400,20336,11492,15862
18,3,6800,20336,11535,11941
9,9,3400,20336,11535,12704
64,3,17600,20336,11535,13873
9,0,4500,20336,11535,13873
117,15,44200,20336,11535,13873
8,3,2200,20336,11535,14895
9,5,3400,20336,11535,15478
9,9,3400,20336,11535,15478
8,2,2200,20336,11535,15794
18,0,6800,20336,11535,15794
36,8,8100,20336,11550,10416
72,24,27200,20336,11550,10416
12,5,2700,20336,11550,10416
6,0,1350,20336,11550,10551
6,2,1350,20336,11550,12195
24,10,5400,20336,11550,12769
45,25,17000,20336,11550,12769
18,9,6800,20336,11550,12769
66,31,14850,20336,11550,12807
63,14,23800,20336,11550,12807
27,0,10200,20336,11550,12807
18,3,6800,20336,11550,13434
6,2,1350,20336,11550,13434
6,3,1350,20336,11550,14895
6,2,1350,20336,11550,15085
18,18,6800,20336,11550,15085
18,0,9000,20336,11630,10184
19,0,4500,20336,11630,10225
18,0,9000,20336,11630,10247
57,18,13500,20336,11630,10247
